tweet,label
after I was diagnosed with severe depression I began to take medicine shortly after. there was this thing called a black box warning,1
Alot people don't know but i suffer depression i was diagnosed at 17 a year after my pops died i was fucked up i still have my days,1
@KianLawley you helped me get througj depression I was diagnosed with GAD General Anxiety disorder and watching you vid on Anxiety is amaz,1
"anyways, at the doctor long story short, I was diagnosed with severe depression. not like hopefully she'll get over it depression",1
@MightyMan73101 I was diagnosed with clinical depression when I was 13.,1
Today I was diagnosed with depression...,1
A friend just tried to validate the fact that another person I used to be friends w/ cut me off bc I was diagnosed w/ depression @ the time,1
@sarahhlieberman I was diagnosed with depression three years ago,1
"Depression and anxiety is no joke!! I was #diagnosed a few years ago, you #fight through though :) @CatelynnLowell #strength #power",1
Im sick of my parents blaming my mental illness on being a teen. Like um I was diagnosed w/ depression I'm not doing this shit for attention,1
"mental illness // 
so in the past I was diagnosed with depression but I'm starting to think maybe it's more bpd but I'm scared about -",1
"After year, I am backing to my secret Tweet. This time, like couple days ago, I was diagnosed by bipolar depression.",1
@__DeadPool_____ if you're referring to my screen name it's just because I was diagnosed with depression and haven't been getting on much.,1
@RomanAtwood I was diagnosed with depression and everyone is acting different and making me feel crappy and I need someone to help me out,1
"Thanks 2 @jarpad I found strength 2 fight my depression after I was diagnosed, #JarpadInspiresMeToAKF https://t.co/iXjrnHULrc",1
I was diagnosed with depression and bipolar disorder in middle school. I was about 14.,1
"I Don't Want.  https://t.co/7dbtlDGKJF 
A couple of decades ago I was diagnosed with depression. This is a poem I wrote not long before it.",1
Omg lost my bloody @FitbitSupport Its like the only thing that keeps me going exercise especially since I was diagnosed with depression. ffs,1
@momocasiraghi You're completly right Momo. I was diagnosed with Major Depression Disorder &amp; OCD at 14. I used to be so afraid to let people,1
@theladymea 10. I was diagnosed with Clinical Depression &amp; Anxiety about 6 years ago. It's generally why I have big spurts of insomnia.,1
I was diagnosed w/ chronic depression. I have times when it really shows. I take everything to the heart &amp; I give everything with my heart,1
"2. In 2003 I was diagnosed with &amp; beat thyroid cancer, was hospitalized (psych) for depression &amp; ptsd, met my husband, &amp; finished college.",1
Also I was diagnosed with anxiety and depression Thursday. Im like wh-what?,1
"I was diagnosed with Depression and General Anxiety Disorder and I have came to terms with it, I'm alive, and things could be worse.",1
"5. I was diagnosed with depression at age 22, by an Illuminati psychiatrist. The only person surprised was him.",1
@Simz4Beyonce_ I was diagnosed with clinical depression. I've learnt to live with it. Something its little things that set me off,1
19. mental illness is popular on both sides of my family + i was diagnosed w depression &amp; anxiety when i was 8,1
"@jo3ylamarcs 15) I was diagnosed with OCD, GAD, PTSD, and depression in highschool but haven't experienced it (badly at least) for 2 years",1
6) I was diagnosed with severe depression and anxiety 4 years ago,1
"yeah I'm not hiding it anymore. 

I was diagnosed with clinical depression.",1
@McJuggerNuggets today I was diagnosed with clinical depression and I have been very sad and watching your videos have been helping me a lot,1
"@Trashdogsupreme I was diagnosed with depression 2 years ago quit my meds because of the side effects, my friends goals keep me going",1
Why are you happy then sad all of a sudden? — I was diagnosed with bipolar depression. I don't talk about it all t… https://t.co/FSgJz5u9ku,1
"Tis the season

Fifteen years ago I was diagnosed with clinical depression.

It crept up on me over time during... https://t.co/0OnDSxoGIl",1
"when I was in high school I was diagnosed to with clinical depression, suicidal ideation and multiple eating disorders.",1
"@clothesmindedx3 I was diagnosed with depression in 09. Meditation, helping others &amp; reprogramming my subconscious mind is what kept me hea.",1
@_tigerine 1) I was diagnosed with depression at 14 and have been fighting it for 20 years. Doesn't get easier.,1
fact: i was diagnosed with severe depression and PTSD after being misdiagnosed with ADD for a few years. i do not have ADD.,1
"@wally_meg That took a lot of courage. I was diagnosed with depression a year and a half ago, though I've had it and hid it for much longer",1
Depression is a big deal and affects a persons social health. https://t.co/TKCGCBabYv,1
i was diagnosed with Depression &amp; Anxiety almost 10 years ago and this pretty much sums it up. https://t.co/PVkdBxUXTq,1
Anonymous said: I've known I've had depression and possibly anxiety long before I was diagnosed with ADHD.... https://t.co/ZtC0UFxYaK,1
"I was chill, but then I was diagnosed with severe clinical depression, which most doctors agree is decidedly unchill.",1
"I was diagnosed with add at 9 yrs old. By the time I was in jr high I was diagnosed with depression. I still ""go to counseling"".",1
"@kordeibaybay i'm speechless. i was diagnosed with severe anxiety + depression after two years of panic attacks, self harm and suicide att.",1
i used to take pills because i was diagnosed with depression in/after high school and i can honestly say those pills helped me a lot,1
"Lauren speaking like my dad when I was diagnosed with depression and it was ""all in my head"" and I had to convince myself to heal L O L cute",1
if u ever need proof that people don't treat mental illness like physical illness just know that when I was diagnosed with depression-,1
Been dealing with depression &amp; anxiety since I was 14 and the moment I was diagnosed was the moment I felt the most relief in 3 years.,1
"At seventeen I was diagnosed with #BipolarDisorder and I was mad about it
https://t.co/qUXco2jKlb  #stigma #depression",1
"""I was so depressed I refused to leave my parents' basement:"" 
https://t.co/K3thS2tMbj",1
I Was So Depressed I Refused to Leave My Parents' Basement https://t.co/Dgn8vqeB8u via @seventeen,1
a year today I was diagnosed w/ anxiety &amp; slight depression,1
"It'll be 6 years in Jan./Feb. but all those years ago, I was diagnosed w clinical depression.",1
"I was diagnosed with anorexia, depression, and bipolar disorder when I was 13 &amp; I continue to struggle with them all #MentalHealthWeek",1
I Was So Depressed I Refused to Leave My Parents' Basement https://t.co/kXbnZ8wUpy https://t.co/GsQpKXLs9O,1
In January I was diagnosed with anxiety and depression. I am currently on medications to help. There's no shame in admitting you need help.,1
A while ago i was diagnosed with severe depression with suicidal tendencies. This isnt a cry for help or attention seeking.,1
I Was So Depressed I Refused to Leave My Parents' Basement https://t.co/q4FkPIAykD via @seventeen,1
I Was So Depressed I Refused to Leave My Parents' Basement https://t.co/mpMhk17PS9 https://t.co/jGoQ7CqXAu,1
9 Things I Wish I’d Known About Depression Before I Was Diagnosed by @rache_kelly https://t.co/NTHCN0OqYb via @mindbodygreen,1
"Personal Stuff Tweet,don't care move on: so the doctor said I was diagnosed with ADHD and Moderate Depression, and I might take medication",1
I Refused to Leave My Parents' Basement Due to Depression https://t.co/15fGXXer6J https://t.co/z8x9A3dAaz,1
my first piece for @seventeen on being a depressed teenager (and a depressed adult) https://t.co/rd06SrKM3l,1
"#Repost from @active_minds 
・・・

""When I was diagnosed with depression, anxiety and PTSD, I was… https://t.co/GhNCxPMCee",1
@depressedxminds funny how cheer hurts and sucks like hell yet it's the best thing I've found since I was diagnosed with depression lmaoo,1
"@harryscabello mutuals my friends, but I was diagnosed with anxiety and depression two years ago. I'm literally shaking as I type this",1
@whatkatie_did I was diagnosed with depression 25 years ago. Never felt particularly creative.,1
I was diagnosed with adjustment disorder with depressed mood in January. Adjustment disorder is commonly known as situational depression.,1
out there was something wrong. They sent me to a hospital where I was diagnosed with clinical depression. I dropped out of school,1
"is that i'm lazy and i should just cheer up, even when i was diagnosed with depression, anxiety and panic disorder they still said that it's",1
"it's funny how as SOON as I told you I was diagnosed with depression, anxiety, and bipolar disorder you automatically have to one up me !",1
"@RLeBonTennant I know it's sad,I'm currently on anti-depressants at the moment because I was diagnosed with depression &amp; anxiety last year",1
"Been 9 months since I was diagnosed with depression and I haven't killed myself yet, yay",1
@SoulessDarude I was diagnosed with severe depression and anxiety. Oh and paranoia. Always I was bullied all my life. So I understand.,1
New article from Mental Health Advice https://t.co/lZpkVvNxaJ,1
9 Things I Wish I’d Known About Depression Before I Was Diagnosed https://t.co/5H8unz3RS4 https://t.co/w52XP2ivFj,1
9 Things I Wish I’d Known About Depression Before I Was Diagnosed https://t.co/CWDTPj7dMH https://t.co/SrVZEW3h5b,1
9 Things To Know About Depression... https://t.co/BVIPRSYXo1,1
2 yrs since I was diagnosed with severe major depression. Time flies. See my progress on my blog. #mentalhealth https://t.co/cJedjBuvUH,1
RT Gleamsofsun 2 yrs since I was diagnosed with severe major depression. Time flies. See my progress on my blog. #… https://t.co/fHifdNecLS,1
@KaiserKlaus_ I was diagnosed with mild depression a year ago if that counts,1
If you're suffering from #depression this article is a must read. https://t.co/LugzWDuPdi @MindBodyGreen @rache_kelly,1
This must've been before I was diagnosed with depression lmao https://t.co/LKFcOXxRRR,1
1 year ago today i was diagnosed with depression;i never thought i would be as happy as i am today. it always gets better😊 always.,1
When I was diagnosed with depression https://t.co/bzQC6kgYWb,1
When I was diagnosed with anxiety &amp; depression https://t.co/JoXIJQZU4w,1
I've been self medicating since I was diagnosed with depression 4 years ago. I've never suffered with it... Until today.,1
I was diagnosed with depression in 9th grade but I'd be damned if I wasn't the funniest mf in class.. lol,1
I feel this so hard. My parents won't believe I'm bipolar/have anxiety bc I was diagnosed w/ depression at first 😕  https://t.co/Y5T6XQY65q,1
I was diagnosed with depression in 8th grade but I still find ways to smile every day!!  #MentalHealthPosi https://t.co/5UgjRma8VU,1
I was diagnosed with depression and anxiety in November 2012 and have struggled non-stop to cope… https://t.co/rA3J4ZNvzA,1
I try so hard not to stress my mom. I just told her last night that I was diagnosed with anxiety and manic depression a few months ago,1
"#MentalHealthPosi i was diagnosed w depression, borderline personality disorder, an eating disorder&amp; im still here💪🏼 https://t.co/DXhupfivDe",1
i was diagnosed with chronic depression and really struggled with mental health + christianity (trying to pray it away.),1
Today I was diagnosed officially with Anorexia Nervousa and Depression  (forgot which one). I don't really care but I'm in shock..,1
My friend Faith found out a couple weeks ago that I was diagnosed with depression and she actually cried and hugged me for like 4 minutes,1
i don't know what my mom thinks anxiety is???? like?? she likes to conveniently forget i was diagnosed w depression too but ??? ? ?,1
@SincerelyTumblr I was diagnosed with depression and anxiety when I was 12. It's not fun. 28 different medication trials isn't fun.,1
"@ecoeurantedoux But like, i do Have chronic depression its a thing that i was diagnosed proffessionally with, either way im sorry",1
"@edtertaining The past few weeks I was diagnosed with Anxiety and Depression. And I've lately been feeling Worthless. If u see this, advice?",1
"For the first time in 6 years since I was diagnosed with depression, my dad came into my room to see how I am and hugged me.",1
".... I was diagnosed with depression 5 years ago, so yes https://t.co/oQKg0t8qos",1
I haven't told anyone I was diagnosed with depression a week ago because no one would give a shit anyways,1
@rregulusbIack I was diagnosed with depression at the age of 12 and i turn 16 in a few days and im pansexual . Your tweet makes no sense,1
"#MentalHealthPosi I was diagnosed with depression and anxiety just over a year and a half ago, I'm still here💜✨ https://t.co/wtazdRJoHs",1
Pretty sure I was diagnosed with manic depression at 14 so try again thanks though  https://t.co/6el2pBWEHP,1
@kattattler i was diagnosed with depression last year and i thought i was bi when i was 13 and realized i was pan when i was 16????,1
i was diagnosed with anxiety/depression at age 12 ??,1
@JXCKHXRKNESS i identify as bisexual and i was diagnosed with depression and generalized anxiety when i was 14 so um,1
"@gashoeIine I understand completely i quit college last febuary bc i was diagnosed with anxiety, ptsd and depression. Taking time for",1
"@thesailorcosmos I was diagnosed with a new depression thursday, so that's why.. I'm used to it but it's still not fun or anything",1
I was 14 when I was diagnosed with PTSD and severe depression. I'm now almost 20. So I'll tell you what I'll do. I'll take - @rregulusbIack,1
@NarcissusPrime I was Diagnosed at the Mayo Clinic bruh man... with Schizophrenia and Mild depression...,1
"When I was 'diagnosed' with depression, I explained the Vader thing, and they nailed it down to mania...",1
"Living with depression sucks, I was diagnosed with it a few years ago and I have never been able to put what it's like in words",1
"When I was diagnosed with depression &amp; borderline personality disorder, I never thought life would be this positive &amp; good to me😊Im so happy",1
I wish I would have been 15 when I was diagnosed with SEVERE depression and anxiety; instead I was EIGHT.  https://t.co/PEPtmQn8lr,1
"@FutureGArrow ""Maybe you didn't know but I was depressed LONG before she ever came along. I was diagnosed with chronic depression, Connor.--",1
@rregulusbIack are you serious I was diagnosed with social anxiety and major depression at 14 and why can't I be bisexual bc my age??,1
I was diagnosed with severe depression from a doctor at the age of 7. Move along  https://t.co/6bXcCfJzE8,1
I was diagnosed with depression and adhd #MentalHealthPosi,1
I was diagnosed with severe depression and anxiety and I'm slowly working my way up again 🙂 #MentalHealthPosi https://t.co/val8sVpIRM,1
"To be quite honest, most of those people aren't in my life. I've lost a lot after I was diagnosed with depression.",1
"lmao I was 12 when I was diagnosed w both depression and anxiety. 
mental illness &amp;sexuality don't have an age limit https://t.co/9jYwfWLiOb",1
@rregulusbIack well I was diagnosed with depression when I was 7 so I don't see how people who are 15 can't have it but 💅🏼,1
When I was 15 I was diagnosed with depression and anxiety and was sexually confused. Your point?  https://t.co/ROQ1ScwBvd,1
#MentalHealthPosi I was diagnosed with depression in 2013 but  2 years later i'm fully recovered (and happy),1
@rregulusbIack btw I was diagnosed with anxiety at 6 and depression at 8. I'm also bisexual and age has no impact to it,1
@rregulusbIack i was diagnosed with anxiety at a young 8 years old!! DIAGNOSED on PAPER from A DOCTOR and diagnosed with depression at 10,1
@rregulusbIack i was diagnosed with anxiety at age 8 &amp; diagnosed with depression at age 14 sooooo https://t.co/1Bnbwyp7vy,1
"i was diagnosed with depression at 12 and have had to deal with anxiety for as long as i can remember your age~
 https://t.co/TUD6lrFW50",1
"my dad was abusive and is in prison for his actions, I was diagnosed with depression at 15. stop being ignorant. https://t.co/kTw0QdXUlF",1
I was diagnosed with depression at 10 and sexuality doesn't have some special age where it happens   https://t.co/N9eHAbBOot,1
I was diagnosed with depression and anxiety at 15. Age does not erase struggles in life  https://t.co/HVDcyD7836,1
i mean i'm 18 and i was diagnosed with Depression and anxiety and i'm bisexual. What did you do at my age? https://t.co/ji3mZXNGZf,1
i was diagnosed with depression and anxiety at 13 my family gives me shit for it constantly i lost every friend ever because of it all,1
8 years ago I was diagnosed with agoraphobia and major depression but I can still steal ur girl™ #MentalHealthPosi https://t.co/EHvtEptZKo,1
#MentalHealthPosi bc this year I was diagnosed with depression+social anxiety but I won't let it run my life forever https://t.co/uxxB5WpDEu,1
#MentalHealthPosi I was diagnosed with depression and anxiety about a year ago but I'm still kickin'. https://t.co/x8SJZHNOgB,1
Got this tattoo today a year ago in honor of Kid cudi helping me get through after I was diagnosed with depression https://t.co/d2A2czBd8C,1
I was diagnosed almost 10 years ago. It's very scary indeed. It through me into deep depression. I felt like I had  https://t.co/bUtcyEHTwC,1
Seeing your ugly ass face every day is the reason why I was diagnosed with depression you piece of shit,1
I was diagnosed with extreme long term depression,1
@KidCudi i was diagnosed with depression when i was 17 im 23 now just wanna say thanks your music keeps me going when i feel like giving up,1
"@chaosaholic well depression isn't a disability, I don't really think it could affect someone at work, as I should know bc I was diagnosed",1
"I didn't finish because I was diagnosed with major depression, an anxiety disorder, and I had unresolved re: my dads death.",1
"@Bagged_Milk_ (mental disorders) I was diagnosed with anxiety plus major/clinical depression, Type 1 ADHD, adjustment disorder for 3 years.+",1
@ZozeeBo  same I can't sleep Eva I was diagnosed with depression today so I don't really know what to think at the moment. I hope to see you,1
@abodement i was diagnosed with depression/anxiety instead of BPD at first &amp; was given SSRI's for it &amp; they ruined my brain,1
@natajunkie @AbelDelRey_ I was diagnosed w depression since I was 9 years old and found out about BPD through a tumblr post last year,1
"@chocolatecyn @LibraryAl @peopleofNS :Until I was diagnosed with it, I always figured depression was depression, etc.  Now I know that I am",1
"Would go to my GP but she's about as useful as a handbrake on a canoe, did too little when I was diagnosed with depression &amp; even less since",1
@Benzo2015 I know how depression feels. I lost three of my family members on different Christmas Eve's and I was diagnosed with Autism.,1
"I was diagnosed with Depression and Anxiety around June of last year. I still go out and have friends.  Yes, it actually is possible",1
"@Mum2MyBoys Is there a reason? My friends have drifted away since i was diagnosed with depression, anxiety &amp; others 5 years back...",1
The doctor asked me if i was diagnosed officially with depression. I haven't been officially diagnosed because i have known for 6 years,1
Today i was diagnosed with depression and the only thing helping me and cheering me up is @JTylerHagen 's music... I LOVE YOU TYLER!!! &lt;3 xx,1
How reading took me back to the day I was diagnosed with #depression:  https://t.co/qdESWK8Dm9 #blogger #mentalhealthawareness #stigma,1
Depression really has ruined my entire life ever since I was diagnosed. I hate it so much.,1
@DOLANLlFESTYLE si I was diagnosed with mild depression,1
"@AABITW really
i was diagnosed with clinical depression, had no real irl friends, never was that social, and an all around depressing life",1
9 Things I Wish I’d Known About Depression Before I Was Diagnosed by @rache_kelly https://t.co/4Chp4NCP9m @mindbodygreen,1
"I was diagnosed with depression anxiety panic disorder and agoraphobia so I had to drop out of school, this is real⬇ https://t.co/gex8X63BoN",1
I don't think depression ever goes away. I was diagnosed at 16 and thought I was better as I got older but I was wrong,1
@vodkaangel22 My thoughts EXACTLY  :( I've been busy being mental Ange (I was diagnosed with depression a couple of months ago. Again.) But.,1
@myusedpesticide @somethingsafe same i was diagnosed with depression when i was like 10-11 sighs,1
I was diagnosed with high depression 😭😱😱😱😱 OMG,1
"@igotcimorelli @thirIswift look i was diagnosed with depression too, and i technically still have it and people didn't leave so the problem-",1
I was diagnosed with severe anxiety &amp; depression at the age of 14 #KnowYourAnon,1
"depression isn't fake, its all too real, i was diagnosed with it in third grade by a psychologist, i had barely any friends and was bullied",1
9 Things I Wish I’d Known About Depression Before I Was Diagnosed by @rache_kelly https://t.co/GRhJngT8mo via @mindbodygreen,1
"...occasions. My problems were always pushed aside as being less important, less severe, even as I was diagnosed with depression.",1
@DariusBluetail I was diagnosed in '09 with chronic depression and anxiety. I've been living with it for longer.,1
This. Exactly. The day I was diagnosed with #depression. Thank you for sharing your story @favorhamilton #tears https://t.co/aBRhWogBnr,1
@horansem I'm saying this from experience as I was diagnosed with an eating disorder and depression &amp; trust me it fixed nothing.,1
"I was diagnosed with severe depression and agoraphobia today during therapy. It's a bit discouraging,… https://t.co/Alqhafv4Nf",1
"At seventeen I was diagnosed with #BipolarDisorder and I was mad about it
https://t.co/rJW54VnuEL #stigma #depression",1
9 Things I Wish I’d Known About Depression Before I Was Diagnosed by @rache_kelly https://t.co/j6d27TCAK2 via @mindbodygreen,1
9 Things I Wish I’d Known About Depression Before I Was Diagnosed by @rache_kelly https://t.co/RsUOi0zzLP via mindbodygreen,1
https://t.co/O27eFYFDcQ,1
@SalmonDelicious I'm super fucking sad and lethargic and shit usually I was diagnosed with major depression and ptsd so ayy,1
"@Craccabitch @TEENBRUJO I was diagnosed with bipoLar depression 4 years ago, I understand both sides, but yes there are things you can do",1
9 Things I Wish I’d Known About Depression Before I Was Diagnosed by @rache_kelly https://t.co/sspY3xzLkR https://t.co/t4aFOY4Pk3,1
"I remember when I was diagnosed with depression, my Doctor prescribed me some activity and social interactions.... https://t.co/EWi4bznbSB",1
"On the bright side, I was diagnosed with both PTSD and depression about 16 months ago and now I'm almost cured with medications. #GetHelp",1
@tigerlover10174 You're bipolar? I was diagnosed w/ manic depression yrs ago &amp; was on lithium for v. short while. But it's settled a lot now,1
i was diagnosed with moderate depression and i honestly feel terrible that anyone has to feel like this. don't forget how beautiful yall are,1
"@1972matthewmill I was diagnosed with depression while I was in college, became an alcoholic and addict. #InternationalMensDay",1
i was diagnosed with mild depression sigh :/,1
@shanaydeloris I know exactly what you're feeling. I was diagnosed at 9 w chronic depression. Have u tried therapy?,1
@JessiiVee this is a really bad time In my life right now and I was diagnosed with depression and anxiety but YouTube is my safe place luv u,1
@RebbeccaaLauren I was diagnosed with chronicle depression and anxiety but I got out of there bc my parents said I was overreacting and I'm,1
@mauroranallo Thank u 4 all you do as an advocate 4 mental health. I was diagnosed in 09 w/Depression. Keep using ur power for good,1
"I had worse days. I was diagnosed with clinical depression back in high school, but look at me now, I'm alive and kicking some asses.",1
"at the time that i was diagnosed with depression, i really had very little hope. i didn't think i could be happy.",1
"I feel ya twinnie, when I was diagnosed with depression and anxiety things got fucked up. Though I do refuse to take medication",1
i was diagnosed with major depression while i was in high school and i was on antidepressants for over a year. almost no one knows that...,1
"""I was diagnosed with #depression &amp; #ADHD; and put on #medications. By the age of 14 I attempted #suicide..."" #video https://t.co/8vR05IMpqX",1
"My parents got me an attorney &amp; court-mandated therapy sessions. It was the 1st time I was diagnosed with severe depression, anxiety-",1
"WHEN I WAS 15, I WAS DIAGNOSED WITH DEPRESSION #MTVStars One Direction",1
"@Autism I was diagnosed at 30 after moving from Suffolk to London. Suffolk MH said I didn't have autism, but depression, anxiety and OCD.",1
"I'm done. I'm not sitting in silence dealing with it on my own. 

I was diagnosed with depression and anxiety a couple of years ago",1
@TheRock I suffer from depression &amp; I was diagnosed w/ Asperger's Syndrome which is autism. Your message helps me fight another day.,1
I was diagnosed with severe anxiety/panic disorder and manic depression. Therapy started yesterday medicine will start on the 30th,1
I'm much better. Especially after I was diagnosed a few mths ago w/ CHRONIC depression. I had never considered it. https://t.co/cPs06zUJ5w,1
"i was diagnosed w hypomania, bpd/attachment disorder, severe depression, ptsd and general anxiety",1
@Eden_League no. Idek I do have depression. I was diagnosed with it officially.,1
@scATX I felt the exact same way when I started treatment. When I was diagnosed with major depression I was relieved more than anything.,1
So today I was diagnosed with severe depression,1
"I was diagnosed with Major Depression 
and I am here if ever you want to talk.
#depression #DepressionRecovery https://t.co/GZ8oei1QEX",1
"Mejo 3 years na since I was ""diagnosed"" with depression hahaha",1
o i was diagnosed with psychotic depression last week that was a thing,1
"@DawkosGames I feel you,
I was diagnosed with moderate severe depression Friday. Since then it's been hard.",1
"@austincarlile I was diagnosed with bipolar depression last year. That's not that big on a grand scale of things, but everyone has +",1
"This morning, I was diagnosed with depression in the head.",1
"Update on my life, I was diagnosed with depression and I think I'm allergic to something because there are bumps on my neck",1
"I was diagnosed with DEPRESSION. 
I would bet the second bi-polar diagnosis was due to schemey glad hands... https://t.co/0z12aPj5ku",1
"This morning, I was diagnosed with depression in the head. via /r/Jokes https://t.co/b9U341EgB2",1
"So I was diagnosed with manic depression, but I never knew exactly what that was.",1
"""Thank you for being warm to me. I'm on my way to betterment. I was diagnosed with depression""

I'm touched you opened up (: Keep going.",1
@BenBuckwalter i was diagnosed with both depression and anxiety after i was admitted to a mental hospital last year ;-;,1
@NathanIngraham And I was diagnosed with anxiety and bipolar disorder and depression. But the bipolar disorder sometimes covers up the last,1
@ariii_carpenter I was forced into therapy and I was diagnosed with depression.,1
here's my story: last year i was diagnosed with severe depression and unknown anxiety. it was hard for me and i wanted to die because I,1
I just realized that I was diagnosed with depression 29% of my life ago.,1
"@LocaLamb I was diagnosed with clinical depression a few months ago and they prescribed me Paxil, but idk how it would effect me, so I",1
@TheRock @Oprah unfortunately I am ask to familiar with depression. I was diagnosed 3 yrs ago and the struggle it's real at times.,1
Dear @TheRock: I was diagnosed with major depression this year and it was so tough to break through. I appreciate you sharing your story!,1
"It has been over a year since I was diagnosed with Depression, anxiety and panic attack disorder. And… https://t.co/GJTab1pDR8",1
i was diagnosed with chronic anxiety and depression at the age of 8. i never got put on any meds but i have been going through therapy since,1
"Earlier this year I was diagnosed suffering with depression and anxiety, this cbt based course is part of the treatment program",1
A few years ago I was diagnosed with depression. Read all about it on my latest blog post: https://t.co/xv70sThR2D,1
I doubt u noticed me not being on lately but 2day I figured out why&amp;I doubt u care but I need support 2day I was diagnosed with depression,1
"@HeadStable I went to uni in Bristol, it was there that I was diagnosed with depression.",1
So as I young kid  I was diagnosed with depression .but the worst part for me is that I'm such a happy person,1
"@MrJonnyBenjamin @Rethink_ Just wanted to wish u all the best Johnny, I was diagnosed with depression just over a year ago, now controlled♡",1
9 Things I Wish I’d Known About Depression Before I Was Diagnosed - https://t.co/4L578v7GIb #health  #happiness https://t.co/DWbkbpfGDH,1
9 Things I Wish I’d Known About Depression Before I Was Diagnosed https://t.co/w1YcLSEaDT,1
9 Things I Wish I’d Known About Depression Before I Was Diagnosed https://t.co/BrVY1lFvIl,1
"""At the doctors that day I was diagnosed with depression"" @louisehegarty on talking about pnd, on Bloggers https://t.co/SIvm4qsxvh",1
@Swxying eh up and down. Learned I was diagnosed with depression quit that cod shit haven't touched it in months. I work out a lot now,1
"""At the doctors that day I was diagnosed with depression"" @louisehegarty on talking about pnd, on our front page https://t.co/lbO6lGgiMO",1
@JordanIsBeneath I was diagnosed with Depression at 15. Reading this helped me feel...beautiful... Thank you...,1
@AlexWassabi i was diagnosed with bi polar depression...are you here for me alex?,1
@caitlincelis I've never really said it until I was diagnosed with severe depression but still I don't go around and say that I'm depressed,1
@Mikeygcliffcrd +how it feels I was diagnosed with depression around the age of 14 irl and I'm seventeen know it sucks but you can't change+,1
@Andrew_Solomon I was diagnosed with depression after having it for about 40 years (at age 45) &amp; tx also cured a bad case of ...,1
"As you may already know I was diagnosed with depression and anxiety in the past. Exercise, a healthy diet, and... https://t.co/TWJOsjeXN5",1
&amp; was basically silent for a year. I was diagnosed with bipolar (depression/anxiety) disease at 20 &amp; have never taken medication for it,1
So do people still stop being your friend after you're diagnosed w depression or was that bc I was diagnosed 14 years ago?,1
@AndyBVB if you were to follow me if you were to follow me I might get happy again because I was diagnosed with depression you help me a lot,1
So I was diagnosed with anxiety &amp; depression on Friday &amp; it has been a really hard past few months. Today was a really bad day. I actually-,1
"@1990sblvd @ave_hayward bruh I was diagnosed with clinical depression, my brain literally can't produce enough dopamine to make me happy.",1
Im alex im an anorexic teenager with depression i am suicidal and mental i was diagnosed with bipolar depression when i was three and have +,1
"@onedirection I was diagnosed by a psychiatrist with deep depression, and he says his songs are helping me get through this phase ...Thanks.",1
"@Carissa_love1 trust me your not, I would know, I was diagnosed with depression",1
Is #depression an illness? https://t.co/fDKqA7OpWA,1
Is #depression an illness? https://t.co/brVGx4r0e7,1
Is #depression an illness? https://t.co/E2Ibjudejs,1
Is #depression an illness? https://t.co/3t8hsVUuP2,1
"@pIeighboy it's worth it to give it at try, I have depression I was diagnosed at 12. So it really is like an exercise in happiness.",1
"I was diagnosed with depression and anxiety today, and I would very much appreciate patience and kindness while I'm learning!",1
"@BrightenedStiff --She swallowed hard and just said, ""a few years ago.. I was diagnosed.. I have anxiety, and I have depression… it's not--",1
"For years I managed my depression and keep my inner demons in check,In 2007, I was diagnosed with ma https://t.co/Ry2FgrkAi0",1
"@TurkushDelight I was diagnosed in July/August and also with manic depression, now I take medication and I've been feeling better everyday-",1
"RT SanDiegoHorseTx 9 Things I Wish I’d Known About #Depression Before I Was Diagnosed
https://t.co/Ssilx1sZjd #mentalhealth",1
"9 Things I Wish I’d Known About #Depression Before I Was Diagnosed
https://t.co/P4XalNhY2E #mentalhealth",1
but about a month ago i was diagnosed with depression &amp; anxiety and my depression hasn't been bad but every day this week i've had anxiety,1
Earlier this year I was diagnosed with a personality disorder. It was the end of a long journey back to reality https://t.co/6WOO7LWmw1,1
@dolbaeki i was diagnosed with anxiety and depression tho. and i think my doctor said i might have bipolar once but that was years ago,1
Rivers also anxiety and depression 10 years before I was diagnosed with both. That could be what spoke to me so directly.,1
"@Yamimash I was diagnosed with Depression when I was 15. It's a battle, but things started getting better when my parents got me help.",1
I was diagnosed with Major Depressive Disorder earlier this year and I have to say I identify with many of the... https://t.co/4JpO1GeRnY,1
"I was diagnosed with depression and anxiety 6 years ago. I have struggled to stay afloat since, every winter in particular
#bustingthestigma",1
"@sexualexis like, I was diagnosed w clinical depression and 3 anxiety disorders, when I was really just at a bad point in my life.",1
"I was diagnosed with depression today. :( Sadlife,",1
"@_EazzyT lol nooo, its not a good thing! When i first got sick there were days where i couldnt move or walk...i was diagnosed w depression",1
I was diagnosed with adjustment disorder with depressed mood in January. Often referred to as situational depression. It's not clinical.,1
@jarpad Today I was diagnosed with severe depression and anxiety. You help me remember that I'm not alone and to always keep fighting. #AKF,1
"And I'm sure people will still run the ""sad comic"" depression argument, but if I was diagnosed with that, I'd probably do the same.",1
9 Things I Wish I’d Known About Depression Before I Was Diagnosed #mental #depression #anxiety https://t.co/RTtdXGt4Ww,1
"""I was diagnosed with anxiety at 16 and told that (like depression) it was something I would always have to... https://t.co/hwoQPIPBu9",1
I have been diagnosed with depression. I knew that before I was diagnosed. trust ppl who haven't been diagnosed.,1
".@probablytrippy BTW I was 'diagnosed' around 12-15 years ago for depression, anxiety bla bla (very bad family &amp; friends circumstances)",1
